"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#CORK Collision on N40 eastbound. More here: https://t.co/PSzIBsvOzE",FALSE,0,NA,2019-02-05 09:20:43,FALSE,NA,"1092714628726091776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN Bus broken down on Leeson St. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-05 09:11:20,FALSE,NA,"1092712266758270977",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@LiveDrive Mornin' . Lusk to Clonee via M1 M50 (shudder) &amp; N3 how we lookin' ?
Or backroads ?",FALSE,0,"LiveDrive",2019-02-05 09:00:40,FALSE,NA,"1092709583263592448","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McGettrickDamo",0,FALSE,FALSE,NA,NA
"Any chance of asking Esther O Moore Donohoe to slow down the delivery a bit, take a breath @aaroadwatch !",FALSE,0,NA,2019-02-05 08:59:39,FALSE,NA,"1092709326098186240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatrickA7071",0,FALSE,FALSE,NA,NA
"#DUBLIN Collision partially blocking Bóthar Katharine Tynan, causing delays. More here: https://t.co/PSzIBsvOzE",FALSE,0,NA,2019-02-05 08:56:24,FALSE,NA,"1092708506682253312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@LiveDrive If you have to head northbound on M50 forget about it
Traffic even coming from Lucan affected every direction",FALSE,0,"LiveDrive",2019-02-05 08:54:16,FALSE,NA,"1092707972629839873","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gerhewitt1",0,FALSE,FALSE,NA,NA
"#DUBLIN Collision cleared from M50 northbound: https://t.co/pdsEzJTRQr",FALSE,2,"aaroadwatch",2019-02-05 08:45:14,FALSE,"1092698396366987265","1092705696276275200","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"Tune into #GoodforYou at 11 on @dublincityfm live here - https://t.co/X9eX40Wosb
Brian McLoughlin @ICHHDUBLIN Homel… https://t.co/SuFMEYSNfz",FALSE,5,NA,2019-02-05 08:45:03,TRUE,NA,"1092705652848365568",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","OliviaC",2,FALSE,FALSE,NA,NA
"@DubFireBrigade @M50Dublin @aaroadwatch @LiveDrive The M50 has lost all usefulness with multiple accidents every da… https://t.co/vRL3RWsOhd",FALSE,0,"DubFireBrigade",2019-02-05 08:43:06,TRUE,"1092701918005215232","1092705162119049216","2798058029","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phil_Swan77",0,FALSE,FALSE,NA,NA
"RTC on the Katherine Tynan Road now. @aaroadwatch @LiveDrive",FALSE,2,"DubFireBrigade",2019-02-05 08:37:08,FALSE,"1092701918005215232","1092703660570742784","2798058029","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DubFireBrigade",2,FALSE,FALSE,NA,NA
"RT @ah_lads: @aaroadwatch delays south of Mallow backed up to Quartertown junction #Cork #N20",FALSE,0,NA,2019-02-05 08:36:44,FALSE,NA,"1092703559676821509",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BestofCork",0,FALSE,FALSE,NA,NA
"We're on scene at another RTC on the @M50Dublin, this time northbound just before junction 5 Finglas. The auxiliary… https://t.co/n2qiNSvEKq",FALSE,9,NA,2019-02-05 08:30:13,TRUE,NA,"1092701918005215232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DubFireBrigade",1,FALSE,FALSE,NA,NA
"#DUBLIN Crash on M50 northbound. More here: https://t.co/PSzIBsvOzE",FALSE,4,NA,2019-02-05 08:16:13,FALSE,NA,"1092698396366987265",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"M50: Collision on the M50 northbound before J5 Finglas partially blocking the auxiliary lane",FALSE,0,NA,2019-02-05 08:12:19,FALSE,NA,"1092697414379753472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@leesamac11 Thanks Leesa - no incidents reported so far.",FALSE,0,"leesamac11",2019-02-05 08:08:56,FALSE,"1092693773610598400","1092696561216352256","789135456","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"M50 southbound remains very heavy between the M1 and J7 Lucan - 60 mins to clear

M50 northbound is also very heavy… https://t.co/vlhLnyYVYc",FALSE,0,NA,2019-02-05 08:02:33,TRUE,NA,"1092694954479181824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@aaroadwatch Rock Road Dublin inbound traffic extremely heavy.",FALSE,0,"aaroadwatch",2019-02-05 07:57:51,FALSE,NA,"1092693773610598400","81816303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leesamac11",0,FALSE,FALSE,NA,NA
"@ah_lads Thanks for the update Derek. Gardaí say it could be caused by works in the area.",FALSE,0,"ah_lads",2019-02-05 07:54:16,FALSE,"1092692322247155712","1092692870056824833","5976882","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@aaroadwatch delays south of Mallow backed up to Quartertown junction #Cork #N20",FALSE,0,"aaroadwatch",2019-02-05 07:52:05,FALSE,NA,"1092692322247155712","81816303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ah_lads",0,FALSE,FALSE,NA,NA
"@cblackokennedy Thanks for letting us know, Clare.",FALSE,0,"cblackokennedy",2019-02-05 07:45:56,FALSE,"1092687562802642950","1092690774070829056","1895440286","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"We have left the scene and all lanes have reopened. Thanks for your patience. @aaroadwatch @LiveDrive https://t.co/GeRvuwnlEN",FALSE,17,"DubFireBrigade",2019-02-05 07:43:17,FALSE,"1092687235399467008","1092690108959129600","2798058029","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DubFireBrigade",2,FALSE,FALSE,NA,NA
"#DUBLIN Collision cleared from the M50 southbound; traffic remains heavy. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-05 07:42:09,FALSE,"1092685173597057024","1092689822240653313","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@brian0574 Hi Brian, updates are here: https://t.co/pdsEzJTRQr",FALSE,0,"brian0574",2019-02-05 07:39:35,FALSE,"1092688559977480192","1092689178335293441","3938951183","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"M50 southbound: The collision before J9 Red Cow has been cleared. Traffic remains extremely heavy from before J5 Finglas",FALSE,0,"LiveDrive",2019-02-05 07:38:19,FALSE,"1092687269193007104","1092688855877255169","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"TRAFFIC ALERT: Emergency services are dealing with a collision on the M50 southbound at J9 Red Cow, in the middle a… https://t.co/WZCMBdFicJ",FALSE,0,NA,2019-02-05 07:35:11,TRUE,NA,"1092688067218034688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","98FM",0,FALSE,FALSE,NA,NA
"@aaroadwatch There is a minor collision in the traffic leading up to Red Cow collision in the right lane just befor… https://t.co/c3XyfumStZ",FALSE,0,"aaroadwatch",2019-02-05 07:33:10,TRUE,NA,"1092687562802642950","81816303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cblackokennedy",0,FALSE,FALSE,NA,NA
"M50 southbound is very slow from before J5 Finglas to J9 Red Cow due to a collision blocking two lanes. Expect it t… https://t.co/atVyuRwqeo",FALSE,0,NA,2019-02-05 07:32:00,TRUE,NA,"1092687269193007104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"~@aaroadwatch: Now 2 lanes blocked on the #M50 S'bound.",FALSE,0,"ireland_info",2019-02-05 07:31:35,FALSE,"1092681840123674627","1092687164150898693","1050817868114345986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ireland_info",0,FALSE,FALSE,NA,NA
"N4: J7 Maynooth to M50 - 29 mins",FALSE,1,NA,2019-02-05 07:29:25,FALSE,NA,"1092686617234546688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@LiveDrive 14 mins to clear the on ramp n4 to m50. 25 mins j8 m4 to the m50 slip",FALSE,0,"LiveDrive",2019-02-05 07:26:05,FALSE,NA,"1092685777740402689","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dubinkildare",0,FALSE,FALSE,NA,NA
"#WICKLOW No further reports of a crash on the M11 northbound. https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-05 07:25:53,FALSE,"1092677741986631680","1092685727522062338","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN Two lanes blocked on the M50 southbound. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-05 07:23:41,FALSE,"1092680611045756930","1092685173597057024","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",3,FALSE,FALSE,NA,NA
"We are on scene at an RTC on the @M50Dublin Southbound just before junction 9 Red Cow. The two overtaking lanes are… https://t.co/cwdCbIAm0d",FALSE,19,NA,2019-02-05 07:23:05,TRUE,NA,"1092685023445168128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DubFireBrigade",3,FALSE,FALSE,NA,NA
"@shane_oneill78 They seem to be staggering entry into the tunnel due to delays on East Wall Road, it looks like it has reopened now",FALSE,1,"shane_oneill78",2019-02-05 07:19:59,FALSE,"1092683607913779200","1092684243761811457","202719481","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",1,FALSE,FALSE,NA,NA
"M50 southbound: Emergency services have arrived to the scene of the collision before J9 Red Cow. The right and middle lanes are now blocked.",FALSE,0,"LiveDrive",2019-02-05 07:19:09,FALSE,"1092680777459027968","1092684034814210050","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"~@aaroadwatch: Crash on the #M50 S'bound.",FALSE,0,NA,2019-02-05 07:10:26,FALSE,NA,"1092681840123674627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ireland_info",0,FALSE,FALSE,NA,NA
"M50 SOUTH: Collision just before J9 Red Cow blocking the right lane. There are already heavy delays on the approach.",FALSE,0,NA,2019-02-05 07:06:13,FALSE,NA,"1092680777459027968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"#DUBLIN Crash on M50 southbound. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-05 07:05:33,FALSE,NA,"1092680611045756930",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",1,FALSE,FALSE,NA,NA
"@fleecing Thanks for letting us know Jessie.",FALSE,1,"fleecing",2019-02-05 07:01:52,FALSE,"1092679534418239488","1092679684339482624","21072351","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@aaroadwatch it was a 3 car crash - didn’t look serious thankfully - at J9 South M50",FALSE,1,"aaroadwatch",2019-02-05 07:01:16,FALSE,NA,"1092679534418239488","81816303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fleecing",0,FALSE,FALSE,NA,NA
"@aaroadwatch what’s happening on M50 southbound at J9?",FALSE,0,"aaroadwatch",2019-02-05 06:57:12,FALSE,NA,"1092678509305188358","81816303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fleecing",0,FALSE,FALSE,NA,NA
"~@aaroadwatch: Collision on the #M11 N'bound in #Wicklow. Delays in area.",FALSE,0,NA,2019-02-05 06:54:57,FALSE,NA,"1092677942793158657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ireland_info",1,FALSE,FALSE,NA,NA
"#WICKLOW Crash on the M11 northbound. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-05 06:54:09,FALSE,NA,"1092677741986631680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#TIPPERARY #KILKENNY M8 reopened northbound. More here: https://t.co/ipFDM8svNY",FALSE,1,"aaroadwatch",2019-02-04 22:38:02,FALSE,"1092531840852914177","1092552889770356747","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@LiveDrive @SandyfordHseDub Yummy <U+0001F60B> would be great to win",FALSE,0,"LiveDrive",2019-02-04 22:16:58,FALSE,"1092319187383607297","1092547589986238464","14920301","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frippski",0,FALSE,FALSE,NA,NA
"~@aaroadwatch: The #SamuelBeckettBridge is closed overnight for maintenence.",FALSE,0,NA,2019-02-04 21:56:54,FALSE,NA,"1092542538009985024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ireland_info",0,FALSE,FALSE,NA,NA
"Reopen now. https://t.co/owsZCMFAA2",FALSE,0,NA,2019-02-04 21:21:30,FALSE,NA,"1092533631413903360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoeOCarroll",0,FALSE,FALSE,NA,NA
"#DUBLIN Samuel Beckett Bridge now closed for overnight maintenance. More here: https://t.co/ipFDM8svNY",FALSE,0,NA,2019-02-04 21:16:56,FALSE,NA,"1092532480849129472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@JoeOCarroll Hi Joe, thanks for the tweet. Emergency services are dealing with a crash on the M8 there.",FALSE,0,"JoeOCarroll",2019-02-04 21:15:33,FALSE,"1092531717796216832","1092532131971108864","305685344","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#TIPPERARY #KILKENNY M8 closed northbound. More here: https://t.co/ipFDM8svNY",FALSE,1,"aaroadwatch",2019-02-04 21:14:23,FALSE,"1092530324318359553","1092531840852914177","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#M9 northbound closed after junction 5 near #Urlingford @aaroadwatch",FALSE,0,NA,2019-02-04 21:13:54,FALSE,NA,"1092531717796216832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoeOCarroll",0,FALSE,FALSE,NA,NA
"#TIPPERARY #KILKENNY Crash on M8 northbound. More here: https://t.co/ipFDM8svNY",FALSE,0,NA,2019-02-04 21:08:22,FALSE,NA,"1092530324318359553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@aaroadwatch @DubFireBrigade I really, sincerely hope that nobody was injured....but how do vehicles travelling in… https://t.co/s1SRigXf8f",FALSE,0,"aaroadwatch",2019-02-04 20:29:28,TRUE,"1092467645805486080","1092520535626563584","81816303","<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon (Plus)</a>","younger06",0,FALSE,FALSE,NA,NA
"~@aaroadwatch: #MainStreet in Buncrana has reopened after a fire.",FALSE,0,NA,2019-02-04 20:23:47,FALSE,NA,"1092519106451030016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ireland_info",0,FALSE,FALSE,NA,NA
"#DONEGAL Main St in Buncrana reopened. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-04 20:21:49,FALSE,"1092498384982892544","1092518611380592641","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"Playlist Monday February 4th 2019 https://t.co/2krjT93XY9",FALSE,0,NA,2019-02-04 20:12:32,FALSE,NA,"1092516273743847424",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","LiveDrive",1,FALSE,FALSE,NA,NA
"#LEITRIM Drumkeeran/Dowra Rd (R200) reopened following collision. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-04 20:07:40,FALSE,"1092456136727584769","1092515048382177282","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN Crash cleared from M50 southbound: https://t.co/PSzIBsvOzE",FALSE,2,"aaroadwatch",2019-02-04 19:03:10,FALSE,"1092489551090733056","1092498817545617408","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",1,FALSE,FALSE,NA,NA
"#DONEGAL Main St in Buncrana remains closed after a fire. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-04 19:01:27,FALSE,"1092455054492217345","1092498384982892544","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",1,FALSE,FALSE,NA,NA
"@Urban_monks @IrishRail @LiveDrive @JackSherwood @Bryancos23 Lucky I have the motor today. They must be running low on turf these days.",FALSE,2,"Urban_monks",2019-02-04 18:40:15,FALSE,"1092482764912381957","1092493049865912321","31470980","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crowldogggg",0,FALSE,FALSE,NA,NA
"M50: Collision on the M50 southbound before the Westlink Bridge blocking the left lane, auxiliary lane and the hard… https://t.co/LYxclr3rlz",FALSE,0,NA,2019-02-04 18:32:15,TRUE,NA,"1092491039556939777",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@TheHillBilly Thanks for letting us know Fin.",FALSE,1,"TheHillBilly",2019-02-04 18:27:40,FALSE,"1092489631474569218","1092489884043001861","23942747","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@aaroadwatch M1 traffic northbound v heavy from J4",FALSE,0,"aaroadwatch",2019-02-04 18:26:40,FALSE,NA,"1092489631474569218","81816303","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheHillBilly",0,FALSE,FALSE,NA,NA
"#DUBLIN Crash on M50 southbound. More here: https://t.co/PSzIBsvOzE",FALSE,4,NA,2019-02-04 18:26:21,FALSE,NA,"1092489551090733056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",2,FALSE,FALSE,NA,NA
"@andyb_ie Hi Andy, we have no cameras that far out anymore unfortunately, we'll put it to the listeners and try and find out",FALSE,1,"andyb_ie",2019-02-04 18:19:24,FALSE,"1092485674811441158","1092487804901314560","193702884","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@IrishRail @aaroadwatch Cannot wait.",FALSE,0,"IrishRail",2019-02-04 18:13:38,FALSE,"1092480833208893442","1092486354137686016","15115986","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Tearene",0,FALSE,FALSE,NA,NA
"@LiveDrive Is the M1 (North) busier than normal around J4 Donabate exit? Thanks",FALSE,0,"LiveDrive",2019-02-04 18:10:56,FALSE,NA,"1092485674811441158","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andyb_ie",0,FALSE,FALSE,NA,NA
"#LIMERICK Very heavy traffic on Dock Rd after closure in tunnel. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-04 18:09:50,FALSE,"1092481462203502592","1092485395923849218","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN N7 crash reportedly cleared. More here: https://t.co/PSzIBsvOzE",FALSE,1,"aaroadwatch",2019-02-04 18:09:15,FALSE,"1092467645805486080","1092485248246599685","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
