"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@Flat_Back_4 @aaroadwatch I feel your pain <U+0001F622>",FALSE,0,"Flat_Back_4",2019-02-21 18:43:43,FALSE,"1098646771033620480","1098654516508065792","21249600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicolaOSulliva2",0,FALSE,FALSE,NA,NA
"#KILDARE Crash causing very heavy traffic on M7. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 18:43:16,FALSE,"1098647961796526082","1098654405153435648","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"WOH!!! A new record? 1hr 53 mins??!!! @LiveDrive https://t.co/R8SdD3F1DH",FALSE,1,NA,2019-02-21 18:41:47,FALSE,NA,"1098654028337172481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wall3gurl",0,FALSE,FALSE,NA,NA
"@ciarand01 Wow!  That is very heavy.  There was an earlier incident down near the end of the South Quays that cause… https://t.co/XuGPw5pTTb",FALSE,1,"ciarand01",2019-02-21 18:37:59,TRUE,"1098652229953822721","1098653073134751745","22377521","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@Wall3gurl Let's keep fingers crossed that Friday is grand!",FALSE,1,"Wall3gurl",2019-02-21 18:37:03,FALSE,"1098652656271323136","1098652841206521857","53507420","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@LiveDrive Yep, I know the Clane, Prosperous, Kilmeague, Kilmoney route so at least I'll be moving. Madness on that… https://t.co/8X64sLhE6u",FALSE,1,"LiveDrive",2019-02-21 18:36:19,TRUE,"1098651907718111232","1098652656271323136","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wall3gurl",0,FALSE,FALSE,NA,NA
"@LiveDrive Sam Beckett bridge to O’Connell bridge 40 mins!! Any accidents?",FALSE,1,"LiveDrive",2019-02-21 18:34:38,FALSE,NA,"1098652229953822721","14920301","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ciarand01",0,FALSE,FALSE,NA,NA
"@Wall3gurl Collision after J10 most likely causing it.  Maybe take the back roads if you know your way?",FALSE,1,"Wall3gurl",2019-02-21 18:33:21,FALSE,"1098651078026055680","1098651907718111232","53507420","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"#DUBLIN Crash cleared from N7 inbound. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 18:31:16,FALSE,"1098642679624273921","1098651384809955329","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"M50  SOUTH - improving greatly.  Slow at the J7 Lucan and J12 Firhouse off ramps.  The mainline slow from J9 Red Co… https://t.co/muBQ6ej7Dv",FALSE,0,"LiveDrive",2019-02-21 18:30:17,TRUE,"1098637443375472642","1098651135764766721","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@aaroadwatch Ye are so out of touch that ye can't even give driver's notice of this crap until they are stuck in the middle of it.",FALSE,0,"aaroadwatch",2019-02-21 18:30:12,FALSE,"1098647961796526082","1098651115200090114","81816303","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keepaneyeoutir1",0,FALSE,FALSE,NA,NA
"<U+0001F62B><U+0001F62B>  @LiveDrive @aaroadwatch  M7 hell this evening again https://t.co/eo1MDaLvFg",FALSE,1,NA,2019-02-21 18:30:03,FALSE,NA,"1098651078026055680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wall3gurl",0,FALSE,FALSE,NA,NA
"@aaroadwatch Joke of a road. Joke that nobody is able to clear this chap as thousands sit in a red light haze. High… https://t.co/WhbKEQK2mZ",FALSE,1,"aaroadwatch",2019-02-21 18:20:08,TRUE,"1098647794775195649","1098648582377390080","81816303","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keepaneyeoutir1",0,FALSE,FALSE,NA,NA
"@aaroadwatch Only copping on to this now??",FALSE,0,"aaroadwatch",2019-02-21 18:19:15,FALSE,"1098647961796526082","1098648359080996864","81816303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cahilljackie",0,FALSE,FALSE,NA,NA
"#KILDARE Collision southbound on M7. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-21 18:17:40,FALSE,NA,"1098647961796526082",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",1,FALSE,FALSE,NA,NA
"#KILDARE Collision southbound on N7. More here: https://t.co/PSzIBsvOzE",FALSE,0,NA,2019-02-21 18:17:00,FALSE,NA,"1098647794775195649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@aaroadwatch I must have seriously done something wrong in a previous life to have to suffer this road daily <U+0001F633>",FALSE,2,"aaroadwatch",2019-02-21 18:12:56,FALSE,"1098642679624273921","1098646771033620480","81816303","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Flat_Back_4",0,FALSE,FALSE,NA,NA
"SOUTH QUAYS:  Much improvement.  Just busy now around Burgh Quay and George's Quay.  Clanbrassil St cleared out and… https://t.co/aXw536f49D",FALSE,0,"LiveDrive",2019-02-21 18:11:23,TRUE,"1098632656311541760","1098646378274869251","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"N7 INBOUND:  Collision cleared Inbound at the Green Isle.  Just a bit of volume from Newland's Cross to join the M50.",FALSE,0,"LiveDrive",2019-02-21 18:08:52,FALSE,"1098628220075864064","1098645744981082112","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"M50 SOUTH:  Incident cleared from J14 Sandyford.  No delays.",FALSE,0,"LiveDrive",2019-02-21 18:07:09,FALSE,"1098631400809553926","1098645316516098048","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"CITY CENTRE:  Broken down bus cleared Outbound from Lord Edward St at Fishamble St.",FALSE,0,"LiveDrive",2019-02-21 18:06:19,FALSE,"1098614215043174400","1098645104733110274","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"#DUBLIN Crash on N7 inbound. More here: https://t.co/PSzIBsvOzE",FALSE,0,NA,2019-02-21 17:56:41,FALSE,NA,"1098642679624273921",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"M7 OUT:  We have reports of an incident on the M7 Outbound after J10 Naas South blocking the right lane.",FALSE,0,NA,2019-02-21 17:52:49,FALSE,NA,"1098641706868707329",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@LiveDrive Right Said Fred - I'm Too Sexy or Cher Shoop Shoop Song",FALSE,1,"LiveDrive",2019-02-21 17:44:47,FALSE,"1098629567055646722","1098639686170480641","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LindaKennedy01",0,FALSE,FALSE,NA,NA
"@LiveDrive Rem losing my religion....",FALSE,1,"LiveDrive",2019-02-21 17:42:54,FALSE,"1098629567055646722","1098639211530502149","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mise_aine",0,FALSE,FALSE,NA,NA
"M50:  Busy currently NORTH from J14 Sandyford to clear J7 Lucan.  Also the off ramps at J12 Firhouse, J10 Ballymoun… https://t.co/sj7Bnmfs6B",FALSE,0,NA,2019-02-21 17:35:52,TRUE,NA,"1098637443375472642",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"#DUBLIN Breakdown cleared on Lord Edward St https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 17:20:50,FALSE,"1098613094102777856","1098633658938855425","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN Incident on Pearse St cleared https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 17:20:18,FALSE,"1098622491701010433","1098633522498162696","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@colvilleandersn @amazon @JeffBezos They started a pilot project this week in #nyc delivering groceries w/… https://t.co/o29wQBSpmp",FALSE,0,"colvilleandersn",2019-02-21 17:19:56,TRUE,"1083058334360576006","1098633430789693441","17815546","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RevRickshaws",0,FALSE,FALSE,NA,NA
"#WESTMEATH No further reports of a vehicle on fire on the M6 eastbound. https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 17:19:19,FALSE,"1098621672230408193","1098633276019916800","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@IrishRail @LiveDrive Was the bridge fully Hi-Viz up? Is that a new bridge? Did someone lower the height of the bri… https://t.co/0r9EOfAz4D",FALSE,5,"IrishRail",2019-02-21 17:18:13,TRUE,"1098619293678403584","1098632999967617024","15115986","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garretbaldwin",0,FALSE,FALSE,NA,NA
"SOUTH QUAYS:  Traffic still heavy now to clear Usher's Quay.  South Quays back to Memorial Bridge and Custom House… https://t.co/6mCvKtiRNb",FALSE,0,"LiveDrive",2019-02-21 17:16:51,TRUE,"1098625444121923585","1098632656311541760","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"M50 SOUTH:  There is an incident on the M50 Southbound at J14 Sandyford blocking the hard shoulder.  No delays at present.",FALSE,1,NA,2019-02-21 17:11:52,FALSE,NA,"1098631400809553926",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",1,FALSE,FALSE,NA,NA
"@mrwahey @LiveDrive Thanks Jimmy, a few incidents in the area have caused heavy delays.",FALSE,0,"mrwahey",2019-02-21 17:11:20,FALSE,"1098630791607840768","1098631268768587776","261120843","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@donalmccarthy1 Thanks for letting us know Donal.",FALSE,0,"donalmccarthy1",2019-02-21 17:10:53,FALSE,"1098630595163406337","1098631153882460160","349529573","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"ERNE ST:  The truck has been cleared from under the bridge.",FALSE,0,"LiveDrive",2019-02-21 17:10:29,FALSE,"1098620611377745925","1098631053210730496","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"Bridge now on way to Dublin port. https://t.co/O05A1aqMGM",FALSE,0,NA,2019-02-21 17:10:21,FALSE,NA,"1098631021061382144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jpdiggins",0,FALSE,FALSE,NA,NA
"Big mess https://t.co/xgcpo8rSoN",FALSE,0,NA,2019-02-21 17:08:44,FALSE,NA,"1098630612745965571",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SensiblePrick",0,FALSE,FALSE,NA,NA
"@aaroadwatch tour bus broke down top of dame street near christchurch",FALSE,0,"aaroadwatch",2019-02-21 17:08:40,FALSE,NA,"1098630595163406337","81816303","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","donalmccarthy1",0,FALSE,FALSE,NA,NA
"We #throwbackthursday today to 1991, the year that Bryan Adams' hit ""Everything I Do"" hit the charts and Steffi Gra… https://t.co/Id4M336Idn",FALSE,0,NA,2019-02-21 17:04:34,TRUE,NA,"1098629567055646722",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"#DUBLIN Truck no longer stuck under bridge on Erne St https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 17:04:25,FALSE,"1098622577155678209","1098629525309739009","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"Premier League Darts is underway tonight at @3ArenaDublin Going by car? You can plan your journey with our friends… https://t.co/aoj62Ao4eV",FALSE,1,NA,2019-02-21 17:01:21,TRUE,NA,"1098628756464381952",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","eflow_freeflow",0,FALSE,FALSE,NA,NA
"@LiveDrive @dublinbusnews Love one please tx",FALSE,0,"LiveDrive",2019-02-21 16:59:57,FALSE,"1098598217590001664","1098628403677270018","14920301","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GAislingstano",0,FALSE,FALSE,NA,NA
"N7 INBOUND:  There is a collision on the N7 Inbound at the Green Isle in the hard shoulder now.  Delays are back to J3 Citywest to clear.",FALSE,1,NA,2019-02-21 16:59:13,FALSE,NA,"1098628220075864064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"SOUTH QUAYS:  Heavy traffic up to Usher's Island due to a broken down truck now cleared.  South Quays back to Memor… https://t.co/aN4VfMKbMN",FALSE,0,NA,2019-02-21 16:48:12,TRUE,NA,"1098625444121923585",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@aaroadwatch Is it depressed?",FALSE,1,"aaroadwatch",2019-02-21 16:43:34,FALSE,"1098617590178611201","1098624280294817792","81816303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NikkiGordonPR",0,FALSE,FALSE,NA,NA
"@martylyricfm @aaroadwatch @RTElyricfm Let's be fair in February Ireland is always warmer than the North of Italy.",FALSE,0,"martylyricfm",2019-02-21 16:42:02,FALSE,"1098484573367926784","1098623894582448131","208991854","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrishBlue8",0,FALSE,FALSE,NA,NA
"#DUBLIN Breakdown cleared in Port Tunnel. More here: https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 16:39:22,FALSE,"1098617590178611201","1098623222419988481","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"DUBLIN TUNNEL NORTH:  Breakdown cleared from the left lane.",FALSE,0,"LiveDrive",2019-02-21 16:39:19,FALSE,"1098616647756197888","1098623212039163905","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@Dublin_Suzy @CiaranCuffe @DubCityCouncil May be related
https://t.co/8w9Fa4rJsc",FALSE,1,"Dublin_Suzy",2019-02-21 16:38:30,FALSE,"1098589717141041157","1098623005532524548","1431422208","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","linef4ult",0,FALSE,FALSE,NA,NA
"#DUBLIN Truck stuck under bridge on Erne St. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-21 16:36:48,FALSE,NA,"1098622577155678209",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN Incident on Pearse St. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-21 16:36:28,FALSE,NA,"1098622491701010433",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#WESTMEATH Vehicle on fire on the M6 eastbound. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-21 16:33:12,FALSE,NA,"1098621672230408193",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN Breakdown cleared from Clarehall Rd https://t.co/PSzIBsvOzE",FALSE,1,"aaroadwatch",2019-02-21 16:30:11,FALSE,"1098617769707429890","1098620912449085440","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"R139 WEST:  Truck cleared Westbound from before Clonshaugh Rd junction.  Delays are back to St Michael's House but should start to clear.",FALSE,0,"LiveDrive",2019-02-21 16:30:03,FALSE,"1098616815494799361","1098620879007825922","14920301","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"ERNE ST:  There is a truck stuck under the bridge on Erne St with only one lane of traffic able to pass at a time.  Avoid where possible.",FALSE,0,NA,2019-02-21 16:28:59,FALSE,NA,"1098620611377745925",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"EVENTS:  Unibet Premier League Darts is on at the @3ArenaDublin this evening with doors opening at 6pm.  Expect del… https://t.co/T9kLfujrTF",FALSE,0,NA,2019-02-21 16:23:53,TRUE,NA,"1098619324825247744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",1,FALSE,FALSE,NA,NA
"#DUBLIN Breakdown westbound on Clarehall Rd. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-21 16:17:42,FALSE,NA,"1098617769707429890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN Breakdown in Port Tunnel north bore. More here: https://t.co/PSzIBsvOzE",FALSE,0,NA,2019-02-21 16:16:59,FALSE,NA,"1098617590178611201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"R139 WEST:  There is a truck broken down on the R139 Westbound just before Clonshaugh Rd junction.  Traffic is back to Bewley’s.",FALSE,0,NA,2019-02-21 16:13:54,FALSE,NA,"1098616815494799361",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"DUBLIN TUNNEL NORTH:  There is a truck broken down in the Dublin Tunnel Northbound blocking the left lane.",FALSE,0,NA,2019-02-21 16:13:14,FALSE,NA,"1098616647756197888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@ActingTheGom Hi Esteban, sorry to hear that.  We didn't receive any info about it and only have visibility on the… https://t.co/CxDxdJtbjS",FALSE,0,"ActingTheGom",2019-02-21 16:13:01,TRUE,"1098359601395830786","1098616590986297344","368869405","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"@LiveDrive @dublinbusnews Done <U+0001F91E><U+0001F91E><U+2764><U+2764><U+0001F49A><U+0001F49A><U+0001F496><U+0001F496><U+0001F49C><U+0001F49C>",FALSE,0,"LiveDrive",2019-02-21 16:09:32,FALSE,"1098552922462314496","1098615716679483394","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siobhanm2010",0,FALSE,FALSE,NA,NA
"@graciemedieval Thank goodness for that!",FALSE,0,"graciemedieval",2019-02-21 16:07:26,FALSE,"1098551935563644928","1098615185072369664","2659252088","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"CITY CENTRE:  There is a bus broken down on Lord Edward St Outbound at Fishamble St junction blocking the Outbound… https://t.co/mYUYlWQEIe",FALSE,0,NA,2019-02-21 16:03:34,TRUE,NA,"1098614215043174400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",0,FALSE,FALSE,NA,NA
"LiveDrive Tomahawk by vulcansurf built start to finish at paragon_glass #vulcansurf #vulcansurfboards #livedrive… https://t.co/OCl3Pc031t",FALSE,0,NA,2019-02-21 16:02:24,TRUE,NA,"1098613921370525701",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","boardporn2",0,FALSE,FALSE,NA,NA
"#DUBLIN Breakdown outbound on Lord Edward St. More here: https://t.co/PSzIBsvOzE",FALSE,1,NA,2019-02-21 15:59:07,FALSE,NA,"1098613094102777856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#DUBLIN Traffic lights working again on Kildare Rd https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 15:00:19,FALSE,"1098581470246064130","1098598296979951626","81816303","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"WIN! Another day, another forecast for rain but our friends at @dublinbusnews have come to the rescue and given us… https://t.co/P06jZZw8vJ",FALSE,10,NA,2019-02-21 15:00:00,TRUE,NA,"1098598217590001664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveDrive",20,FALSE,FALSE,NA,NA
"@LiveDrive @dublinbusnews Brolly good prize https://t.co/RSb3oYM2IP",FALSE,0,"LiveDrive",2019-02-21 14:53:58,FALSE,"1098552922462314496","1098596699780628480","14920301","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Geraldi12836469",0,FALSE,FALSE,NA,NA
"@LiveDrive @dublinbusnews Brolly good prize https://t.co/g1ipt7gp4j",FALSE,0,"LiveDrive",2019-02-21 14:52:34,FALSE,"1098504730911916032","1098596346016288768","14920301","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Geraldi12836469",0,FALSE,FALSE,NA,NA
"#CARLOW No further reports of debris on the M9 southbound. https://t.co/PSzIBsvOzE",FALSE,0,"aaroadwatch",2019-02-21 14:39:43,FALSE,"1098587059047055360","1098593112803430400","81816303","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"#CARLOW Reports of debris on the M9 southbound. More here: https://t.co/PSzIBsvOzE",FALSE,0,NA,2019-02-21 14:15:40,FALSE,NA,"1098587059047055360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aaroadwatch",0,FALSE,FALSE,NA,NA
"@LiveDrive @dublinbusnews Done <U+0001F91E><U+0001F91E><U+0001F49A><U+0001F49A><U+2764><U+2764><U+0001F496><U+0001F496><U+0001F49C><U+0001F49C>",FALSE,0,"LiveDrive",2019-02-21 13:53:28,FALSE,"1098504730911916032","1098581472427028481","14920301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siobhanm2010",0,FALSE,FALSE,NA,NA
